source_id,proposed_scene,upstream_dataset,upstream_id,official_source,source_url,review_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,original_width,original_height,review_width,review_height,source_aspect,pressure,difficulty_tier,orientation,resolution_eligible,review_sha256,phash,review_local_filename,download_status,discovery_reason
commons-6cf985f58a4b,multi_person,wikimedia_commons,File:A group of people at the Flagstaff wild horse and burro event (54705991391).jpg,https://commons.wikimedia.org/wiki/File:A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_(54705991391).jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_%2854705991391%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_%2854705991391%29.jpg/1280px-A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_%2854705991391%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_(54705991391).jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_(54705991391).jpg#Licensing,BLMArizona,BLMArizona — A group of people at the Flagstaff wild horse and burro event (54705991391).jpg — Public domain — via Wikimedia Commons,2026-08-12,2025-08-08T11:46:24Z,sha1:bdb39e8e731b5d819baf187967f8c73e768d6975,5760,3840,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,c18261b766459a8fd1bd625a2378d3f09cc11ac7266470a34dffdcd5db8ac033,ccc7c62959569cb1,candidate_review/commons-6cf985f58a4b.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_%2854705991391%29.jpg/1280px-A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_%2854705991391%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-73bf7517670e,multi_person,wikimedia_commons,"File:Moscow, 'Two Rivers' 2025, Yauza boat festival - group shot 18.jpg","https://commons.wikimedia.org/wiki/File:Moscow,_%27Two_Rivers%27_2025,_Yauza_boat_festival_-_group_shot_18.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7b/Moscow%2C_%27Two_Rivers%27_2025%2C_Yauza_boat_festival_-_group_shot_18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Moscow%2C_%27Two_Rivers%27_2025%2C_Yauza_boat_festival_-_group_shot_18.jpg/1280px-Moscow%2C_%27Two_Rivers%27_2025%2C_Yauza_boat_festival_-_group_shot_18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Moscow,_%27Two_Rivers%27_2025,_Yauza_boat_festival_-_group_shot_18.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Retired electrician,"Retired electrician — Moscow, 'Two Rivers' 2025, Yauza boat festival - group shot 18.jpg — CC0 — via Wikimedia Commons",2026-08-12,2025-06-22T12:25:20Z,sha1:be591b8646edd4a936c01fbc38d65ea9a21afc2d,3000,2000,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,06f19e6a1a73eb6097eeae4b277c49a21c1c4736eedf945688a05292b98a70eb,98a996a2a11c97ed,candidate_review/commons-73bf7517670e.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Moscow%2C_%27Two_Rivers%27_2025%2C_Yauza_boat_festival_-_group_shot_18.jpg/1280px-Moscow%2C_%27Two_Rivers%27_2025%2C_Yauza_boat_festival_-_group_shot_18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-7b24a778b5d8,multi_person,wikimedia_commons,File:Kiwix Wikimedians User Group training.jpg,https://commons.wikimedia.org/wiki/File:Kiwix_Wikimedians_User_Group_training.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Kiwix_Wikimedians_User_Group_training.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Kiwix_Wikimedians_User_Group_training.jpg/1280px-Kiwix_Wikimedians_User_Group_training.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Kiwix_Wikimedians_User_Group_training.jpg#Licensing,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,787IYO,787IYO — Kiwix Wikimedians User Group training.jpg — CC0 — via Wikimedia Commons,2026-08-12,2025-01-06T15:57:07Z,sha1:76848b84438f7a2eee8b2d5a4add80c7f7e330c7,4592,2016,1280,562,2.27758007,2.27758007,aspect_hard_2,landscape,true,fe85335c9b53d211883acd35471c31dbb0c921e1bc1a3ec30231bbfcb7ebcf34,efc8d1c7303d1a9f,candidate_review/commons-7b24a778b5d8.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Kiwix_Wikimedians_User_Group_training.jpg/1280px-Kiwix_Wikimedians_User_Group_training.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-90412cba315a,multi_person,wikimedia_commons,"File:Cleveland, Ohio St. Patrick's Day Panorama (8567937912).jpg","https://commons.wikimedia.org/wiki/File:Cleveland,_Ohio_St._Patrick%27s_Day_Panorama_(8567937912).jpg",https://upload.wikimedia.org/wikipedia/commons/6/66/Cleveland%2C_Ohio_St._Patrick%27s_Day_Panorama_%288567937912%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Cleveland%2C_Ohio_St._Patrick%27s_Day_Panorama_%288567937912%29.jpg/1280px-Cleveland%2C_Ohio_St._Patrick%27s_Day_Panorama_%288567937912%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Cleveland,_Ohio_St._Patrick%27s_Day_Panorama_(8567937912).jpg#Licensing",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Erik Drost,"Erik Drost — Cleveland, Ohio St. Patrick's Day Panorama (8567937912).jpg — CC BY 2.0 — via Wikimedia Commons",2026-08-12,2022-03-17T15:05:49Z,sha1:e5f9a1f25d94afe29a7222273e8c9dea1ec8ff72,7825,2332,1280,381,3.35958005,3.35958005,aspect_extreme,landscape,true,2baf5563fe83376fcb6175f208d86802327d483797b53df720284762311e4588,ba2abb91fd5111ca,candidate_review/commons-90412cba315a.bin,downloaded,Commons aspect-targeted query; visual scene review required.
commons-9091eead3eeb,multi_person,wikimedia_commons,File:Cruisin' Gillagans Island Saturday (5822969244).jpg,https://commons.wikimedia.org/wiki/File:Cruisin%27_Gillagans_Island_Saturday_(5822969244).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Cruisin%27_Gillagans_Island_Saturday_%285822969244%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Cruisin%27_Gillagans_Island_Saturday_%285822969244%29.jpg/1280px-Cruisin%27_Gillagans_Island_Saturday_%285822969244%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Cruisin%27_Gillagans_Island_Saturday_(5822969244).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Kurt Bauschardt from Edmonton, Canada","Kurt Bauschardt from Edmonton, Canada — Cruisin' Gillagans Island Saturday (5822969244).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2021-02-18T23:03:45Z,sha1:22b2926ad0409634f91deabf3d41704475a78af5,3468,1080,1280,399,3.20802005,3.20802005,aspect_extreme,landscape,true,9884dc5407040649b3e57648b76b8a839131854b16c712ef1e20a4e8886d86fa,e08c7fe077886d81,candidate_review/commons-9091eead3eeb.bin,downloaded,Commons aspect-targeted query; visual scene review required.
commons-9762fcc385d9,multi_person,wikimedia_commons,"File:July 4th 2010 Parade in Cayucos, CA (4761130309).jpg","https://commons.wikimedia.org/wiki/File:July_4th_2010_Parade_in_Cayucos,_CA_(4761130309).jpg",https://upload.wikimedia.org/wikipedia/commons/d/db/July_4th_2010_Parade_in_Cayucos%2C_CA_%284761130309%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/July_4th_2010_Parade_in_Cayucos%2C_CA_%284761130309%29.jpg/1280px-July_4th_2010_Parade_in_Cayucos%2C_CA_%284761130309%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:July_4th_2010_Parade_in_Cayucos,_CA_(4761130309).jpg#Licensing",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Mike Baird from Morro Bay, USA","Mike Baird from Morro Bay, USA — July 4th 2010 Parade in Cayucos, CA (4761130309).jpg — CC BY 2.0 — via Wikimedia Commons",2026-08-12,2020-10-07T02:45:11Z,sha1:0af68784c5686763fffd74963d315c972225be33,2670,1335,1280,640,2.00000000,2.00000000,aspect_hard_2,landscape,true,87b5db4a680763262623ffa56b137d2596f5ccc7644ad849f6a550e10b66d81b,fa5d1d4a6168d6d6,candidate_review/commons-9762fcc385d9.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/July_4th_2010_Parade_in_Cayucos%2C_CA_%284761130309%29.jpg/1280px-July_4th_2010_Parade_in_Cayucos%2C_CA_%284761130309%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/July_4th_2010_Parade_in_Cayucos%2C_CA_%284761130309%29.jpg/1280px-July_4th_2010_Parade_in_Cayucos%2C_CA_%284761130309%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-ce49cdad548c,multi_person,wikimedia_commons,File:Eagles Super Bowl Parade (51500547481).jpg,https://commons.wikimedia.org/wiki/File:Eagles_Super_Bowl_Parade_(51500547481).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Eagles_Super_Bowl_Parade_%2851500547481%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Eagles_Super_Bowl_Parade_%2851500547481%29.jpg/1280px-Eagles_Super_Bowl_Parade_%2851500547481%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Eagles_Super_Bowl_Parade_(51500547481).jpg#Licensing,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"John Booty from Audubon, NJ","John Booty from Audubon, NJ — Eagles Super Bowl Parade (51500547481).jpg — CC BY 2.0 — via Wikimedia Commons",2026-08-12,2022-02-13T23:42:24Z,sha1:d2935f817112e3381022f6693f3974cc754278c5,10824,3440,1280,407,3.14496314,3.14496314,aspect_extreme,landscape,true,470b51bd2d3dfa3c546951c00e85e03d0cc264145f862b26a740aeda8a608ccc,91ed4a244b93e45e,candidate_review/commons-ce49cdad548c.bin,downloaded,Commons aspect-targeted query; visual scene review required.
commons-fa392880f10e,multi_person,wikimedia_commons,File:Downtown Edmonton Panorama July 2011.jpg,https://commons.wikimedia.org/wiki/File:Downtown_Edmonton_Panorama_July_2011.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Downtown_Edmonton_Panorama_July_2011.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Downtown_Edmonton_Panorama_July_2011.jpg/1280px-Downtown_Edmonton_Panorama_July_2011.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Downtown_Edmonton_Panorama_July_2011.jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Hugh Lee from Edmonton Alberta, Canada","Hugh Lee from Edmonton Alberta, Canada — Downtown Edmonton Panorama July 2011.jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2011-07-24T12:19:14Z,sha1:47c265d03efa1c4c5da3f29ded4d79511b0ada95,8669,2406,1280,355,3.60563380,3.60563380,aspect_extreme,landscape,true,aea1cd6319509baa382fcc9224db76979b03dd6553ba40e634312c965c95a267,821b7ce18a1fe4c8,candidate_review/commons-fa392880f10e.bin,downloaded,Commons aspect-targeted query; visual scene review required.
oi-0a13dcaaab9a35e0,multi_person,open_images_v7,0a13dcaaab9a35e0,https://storage.googleapis.com/openimages/web/download_v7.html,https://open-images-dataset.s3.amazonaws.com/validation/0a13dcaaab9a35e0.jpg,https://open-images-dataset.s3.amazonaws.com/validation/0a13dcaaab9a35e0.jpg,https://www.flickr.com/photos/kikisnell/10683916835,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,Kiki Snell,Kiki Snell — 100dollar — CC BY 2.0 — via Open Images V7,2026-08-12,2018-04 validation metadata; V7 annotations,original-md5:yqEolp74FxUtUKhdlJIPVg==,1024,435,1024,435,2.35402299,2.35402299,aspect_hard_2,landscape,true,f8b2139f60e4516d1476bb311516144f5f80b00546327dec2a9b1e4c14affc83,efe954942f97f00e,candidate_review/oi-0a13dcaaab9a35e0.bin,downloaded,Open Images V7 validation bbox heuristic; evaluator-only discovery signal.
oi-0ab9f82f68bcb544,multi_person,open_images_v7,0ab9f82f68bcb544,https://storage.googleapis.com/openimages/web/download_v7.html,https://open-images-dataset.s3.amazonaws.com/validation/0ab9f82f68bcb544.jpg,https://open-images-dataset.s3.amazonaws.com/validation/0ab9f82f68bcb544.jpg,https://www.flickr.com/photos/jakintza_ikastola/5433608644,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,Ordiziako Jakintza Ikastola,Ordiziako Jakintza Ikastola — irteera lasarte infantilak — CC BY 2.0 — via Open Images V7,2026-08-12,2018-04 validation metadata; V7 annotations,original-md5:7OVD9us44p29xRvgAUY7Pg==,1024,408,1024,408,2.50980392,2.50980392,aspect_hard_2,landscape,true,689e3b5423bfca347afd6187582b74cff1ddfba8ff1a868705c9ac65bf31d19e,cccc8c4c4fe5d1c3,candidate_review/oi-0ab9f82f68bcb544.bin,downloaded,Open Images V7 validation bbox heuristic; evaluator-only discovery signal.
commons-04b71478b1de,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 01 (30406838966).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_01_(30406838966).jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Korea_Sale_Festa_01_%2830406838966%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Korea_Sale_Festa_01_%2830406838966%29.jpg/1280px-Korea_Sale_Festa_01_%2830406838966%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_01_(30406838966).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 01 (30406838966).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2021-08-21T17:50:39Z,sha1:1b4abd99c193623d1ac368349e7fe559496e321b,5236,3257,1280,796,1.60804020,1.60804020,aspect_hard_1,landscape,true,0a92d1bcac7f396143420e854cefce5cb08d29d97e906e75c56400dd85aed7de,92bd123768c197f0,candidate_review/commons-04b71478b1de.bin,downloaded,Commons scene search supplement; visual scene review required.
commons-060cf824bc31,multi_product_commercial,wikimedia_commons,"File:Amazon Go Grocery - 610 Pike Street, Seattle - interior with carts and shelves.jpg","https://commons.wikimedia.org/wiki/File:Amazon_Go_Grocery_-_610_Pike_Street,_Seattle_-_interior_with_carts_and_shelves.jpg",https://upload.wikimedia.org/wikipedia/commons/1/12/Amazon_Go_Grocery_-_610_Pike_Street%2C_Seattle_-_interior_with_carts_and_shelves.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Amazon_Go_Grocery_-_610_Pike_Street%2C_Seattle_-_interior_with_carts_and_shelves.jpg/1280px-Amazon_Go_Grocery_-_610_Pike_Street%2C_Seattle_-_interior_with_carts_and_shelves.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Amazon_Go_Grocery_-_610_Pike_Street,_Seattle_-_interior_with_carts_and_shelves.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,SounderBruce,"SounderBruce — Amazon Go Grocery - 610 Pike Street, Seattle - interior with carts and shelves.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2020-03-14T04:30:02Z,sha1:ba397b685fc3c99c4fb6f1c16837e6d42b91cd5b,4912,3264,1280,851,1.50411281,1.50411281,aspect_hard_1,landscape,true,1689936d8072c452b8aca5d4de7012294d82eced76bd23a1a3a298458dc1cbfb,916ab978119de1c6,candidate_review/commons-060cf824bc31.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Amazon_Go_Grocery_-_610_Pike_Street%2C_Seattle_-_interior_with_carts_and_shelves.jpg/1280px-Amazon_Go_Grocery_-_610_Pike_Street%2C_Seattle_-_interior_with_carts_and_shelves.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-0639bd467443,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 03 (30024187796).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_03_(30024187796).jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Korea_Sale_Festa_03_%2830024187796%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Korea_Sale_Festa_03_%2830024187796%29.jpg/1280px-Korea_Sale_Festa_03_%2830024187796%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_03_(30024187796).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 03 (30024187796).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2021-08-21T18:27:27Z,sha1:31999735bca9a55fbe2c345907e756cc1aeaa785,4134,2214,1280,686,1.86588921,1.86588921,aspect_hard_1,landscape,true,3090a0f644d90ac4b61d95004774e2be1f92811d2c5c4c5d5b57e1a70480ca3d,f92d212b2f1e87da,candidate_review/commons-0639bd467443.bin,downloaded,Commons scene search supplement; visual scene review required.
commons-0995e8457c16,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 04 (30326829002).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_04_(30326829002).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Korea_Sale_Festa_04_%2830326829002%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Korea_Sale_Festa_04_%2830326829002%29.jpg/1280px-Korea_Sale_Festa_04_%2830326829002%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_04_(30326829002).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 04 (30326829002).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2021-08-21T17:49:47Z,sha1:c3ebbd02092bedc2c0ea5927abd3b9a7810cc5c2,4432,2559,1280,739,1.73207037,1.73207037,aspect_hard_1,landscape,true,1e59a017bf0b905fb9a6dfef3b9fba2974ee7cf5e240f9b24ef6fc520a898fc8,9b5a2bb6f6602cb4,candidate_review/commons-0995e8457c16.bin,downloaded,Commons scene search supplement; visual scene review required.
